D88,D27,D14,D33,D36,D45,D57,D63,D54
-170.8192,87.4053,152.2633,102.3891,46.9085,-167.0966,-87.7174,163.8355,152.714
-173.8509,-92.6684,-1.9478,-177.3289,178.3227,62.8487,-171.0826,-55.9621,-48.6337
-176.2512,87.166,-152.7418,-109.394,-179.129,174.0828,-179.7363,170.7365,-67.8032
173.0751,-86.022,-178.8678,177.9456,-67.5723,-61.4569,-171.6803,166.6962,-170.4778
-179.8999,87.1603,177.9891,86.5457,-177.2453,70.1352,-171.2072,76.9582,-48.3218
173.5908,-86.2202,-177.9596,178.2364,69.4958,63.8723,-164.5294,173.3185,47.1932
-175.941,-92.3724,-0.8639,-179.8211,-65.4325,175.897,-176.1761,171.3914,-81.1045
-173.8521,-92.4371,0.3309,177.7231,-70.0787,-61.9594,-176.5103,165.0981,-63.734
175.581,-86.7029,178.7406,85.7089,-175.8212,70.2798,-163.4714,173.8726,-50.3013
175.521,-86.2322,-177.994,177.1416,52.8104,-171.6715,162.2827,-70.1971,156.6106
-172.9203,-91.7933,21.9661,-97.9731,-158.4414,-169.179,159.8287,62.4151,155.1443
174.0073,-86.2232,179.058,-177.926,177.9376,62.4848,-171.1037,-55.9862,-49.0811
-174.9641,-92.5079,1.1024,177.8038,53.6629,-163.515,-104.0421,67.7888,156.7814
-173.8623,85.9844,178.1788,-177.3457,178.3253,62.8493,-171.0685,-55.9664,-48.641
-176.8715,-87.2788,178.749,-176.8776,-171.6552,-75.8578,-154.4344,172.3821,89.4279
175.3129,92.4362,-1.2768,-177.1093,-166.1718,-58.7615,-170.0191,166.0987,-164.1508
-173.9078,-92.5156,1.6264,178.6481,69.7343,63.9177,-163.9502,173.3033,47.6866
179.474,-91.914,-1.8387,-177.3765,-167.2774,-167.4691,-88.3197,163.4527,155.2802
177.1424,-86.3762,-179.2697,-179.5654,-61.2053,175.5125,168.6407,70.7333,67.3391
-177.4414,-87.1665,178.7087,-176.9795,-171.7332,-75.0345,-156.1526,78.0887,88.9641
-173.874,-92.3987,0.3259,177.7272,-70.0803,-61.9555,-176.5044,165.1064,-63.7303
177.3125,-86.6158,178.6035,101.8063,-71.0702,-170.6949,164.3309,-70.5779,158.3861
-170.8214,87.3935,152.2841,102.3865,46.9087,-167.1115,-87.744,163.8386,152.7495
-174.1798,85.7759,179.5339,-179.8629,-62.7591,-172.9434,-61.3045,172.5595,-167.5998
175.2926,92.4471,-1.282,-177.1017,-166.1672,-58.7568,-170.0253,166.0935,-164.1337
179.6621,87.2579,177.6415,86.296,-176.3539,70.2773,-163.1553,173.8082,-48.824
174.1746,-85.9951,-179.3706,179.6832,-63.4193,-173.1994,-60.6213,172.9404,-170.8586
-172.349,-92.9155,1.7427,176.8615,62.5346,55.7607,154.1406,61.5027,53.2533
-172.0973,-92.9992,1.6775,176.6641,61.7515,54.7316,158.8144,160.257,54.1446
-172.0377,85.7242,-178.702,176.6673,61.7514,54.7358,158.8051,160.2537,54.1453
179.1556,-86.5145,179.5723,-177.401,-166.7957,-170.0291,162.2133,-70.4122,156.3124
-179.2456,86.6396,178.3753,-177.3849,-166.9672,-170.1593,162.3721,-70.4182,156.3223
170.2669,-87.3175,153.0951,101.1678,45.2598,-167.0186,-87.9984,163.7979,152.4423
177.4023,-91.3442,-3.07,-176.6888,-172.1409,-75.9073,-154.5531,172.4215,89.2744
-176.5052,-92.0116,-1.5349,-177.5565,177.0177,62.539,153.2738,61.6191,-49.5178
177.3108,-86.6159,178.6031,101.8066,-71.0706,-170.695,164.3306,-70.5777,158.3862
175.9698,92.4983,1.1957,177.0777,-70.4827,-62.0125,-177.0655,165.0728,-63.5857
175.8197,92.256,-0.7605,-177.9326,176.7733,62.485,153.5393,61.5457,-50.0249
-174.1792,85.7758,179.534,-179.863,-62.759,-172.9433,-61.3042,172.5598,-167.6009
-172.4006,-92.8971,1.718,176.8802,62.5488,55.7686,154.1319,61.5045,53.2427
-177.8134,86.5512,179.178,-178.6898,-61.0686,175.6375,168.566,70.7969,67.1752
177.2443,-91.3935,-2.9548,-176.8281,-172.1026,-74.9805,-156.2532,78.0602,88.7466
-175.2547,86.119,178.0169,-176.6201,-165.9901,-58.6639,-170.0042,166.0499,-164.191
174.1585,-85.9923,-179.3685,179.6811,-63.4282,-173.2031,-60.6126,172.9559,-170.8906
-172.0569,-92.9777,1.6468,176.6898,61.7503,54.7328,158.7952,160.2553,54.149
-175.0539,-92.6416,1.6765,177.44,86.0846,-59.9122,-172.1544,164.8473,28.4717
-176.2297,86.4927,178.0424,-177.8238,178.0679,61.7271,108.9331,168.7661,-49.1466
-174.5723,-92.3518,1.33,176.8327,66.0623,-174.3724,-96.9273,60.6274,52.3412
172.3289,92.8489,2.7896,175.8227,62.2529,55.7468,154.2314,61.47,52.7612
173.6065,92.4274,-29.2207,109.3489,62.9741,173.7053,175.9472,169.566,61.4129
-177.51,86.6821,178.5017,-177.663,176.9136,62.1197,156.748,160.1859,-49.5707
177.1763,-86.3931,-179.2779,-179.555,-61.21,175.505,168.65,70.7487,67.3562
176.6414,91.9221,-1.3128,86.2394,-179.7249,69.8793,94.0485,70.782,-48.9353
172.4552,-85.9345,-177.3132,175.5598,61.575,54.8048,158.82,160.3643,53.5771
175.5681,-86.4956,179.3317,-177.7421,176.6292,62.401,157.7299,160.1745,-50.0541
175.8859,92.2264,2.1548,177.8346,86.0156,-59.7545,-171.3388,165.0355,27.5669
170.2688,91.6693,-28.1821,101.1675,45.2589,-167.0192,-87.9988,163.7976,152.443
173.6651,-90.7782,2.4764,80.8972,-172.0273,-170.1747,165.5513,161.9389,155.9578
-176.3794,-91.677,-36.1074,114.5105,65.2518,174.6513,176.0546,169.6027,59.4142
177.3404,92.2706,2.1992,176.5004,65.942,-174.0959,-96.8975,60.8024,51.7593
-176.2275,86.493,178.0423,-177.8245,178.0676,61.7268,108.9332,168.7659,-49.1465
-175.2546,-92.5749,-2.1861,-176.6199,-165.99,-58.6639,-170.0044,166.0499,-164.191
-176.3859,-91.6755,-36.1082,114.511,65.2522,174.6514,176.0533,169.6023,59.414
-172.6365,85.9103,-179.8213,-82.3166,-59.3973,-79.2828,134.2909,163.43,78.7427
172.3951,-85.9711,-177.3942,175.8263,62.2566,55.7498,154.2267,61.468,52.7514
-171.8465,85.5326,178.0078,-176.8339,-59.5068,-75.1641,109.2771,71.9557,85.8335
176.0145,92.4962,1.187,177.0868,-70.481,-62.0143,-177.062,165.0828,-63.5836
172.4191,92.8647,2.8889,175.5491,61.5821,54.8113,158.8166,160.3711,53.5625
-176.9123,91.3192,-1.5298,-176.8841,-171.656,-75.8581,-154.44,172.3808,89.4333
-176.7368,90.8345,4.4642,80.2689,-171.1789,-170.3589,165.8113,161.9545,156.4079
-176.69,86.9418,177.0859,86.8692,179.9136,69.9582,94.4072,70.8306,-47.5019
177.0751,92.036,-1.1724,85.8962,172.2473,-58.6388,-178.0348,-68.3293,-41.615
-171.943,-92.7211,0.7443,178.3124,-66.6954,-59.8388,178.2117,64.8047,-169.3483
-172.6302,-92.8362,-0.3131,-82.3169,-59.3971,-79.2832,134.292,163.4298,78.7426
-177.3758,-87.2129,178.7074,-176.976,-171.733,-75.0311,-156.1542,78.0843,88.9584
-171.9437,-92.7206,0.7444,178.3116,-66.6955,-59.8387,178.2116,64.8047,-169.3483
-176.5139,86.6645,178.5783,-177.5559,177.021,62.5362,153.2705,61.6138,-49.531
175.8253,92.2555,-0.7584,-177.934,176.7745,62.4846,153.5366,61.5465,-50.0253
173.4574,92.6599,-0.9629,-177.6769,-62.1733,-82.4055,133.9944,-69.8655,81.4232
176.6405,91.9222,-1.3128,86.2391,-179.7251,69.8791,94.0481,70.7819,-48.9352
-168.8088,87.1233,150.5302,104.508,51.0837,-82.4552,-161.9045,-56.9985,98.6353
-175.0777,86.1978,-178.5216,177.4317,86.089,-59.9116,-172.1562,164.8483,28.4621
173.1168,-90.6265,2.5651,80.7548,-171.8883,-168.7818,160.1917,62.3822,155.7579
169.381,92.052,-29.9756,103.5505,50.0407,-82.9589,-161.1838,-56.9006,98.8705
-176.2656,86.8529,178.004,85.8358,171.7547,-58.7283,-178.3129,-68.5111,-39.9934
173.6741,-86.0803,179.2156,-177.1676,176.8471,-174.693,-92.97,63.2023,-53.5441
-174.5935,86.4402,-178.9643,176.8346,66.0625,-174.371,-96.9331,60.6449,52.3412
-176.2419,-92.1337,-2.0805,-177.82,178.067,61.7272,108.9309,168.768,-49.1431
-171.8218,85.7647,-179.5028,-82.5544,-56.927,-73.9298,110.56,71.9675,84.0602
-177.8131,86.5506,179.1767,-178.6887,-61.069,175.6374,168.5657,70.7966,67.1753
174.7614,92.2989,-1.3015,-178.1861,177.8709,61.6351,108.8159,168.8073,-49.6508
175.589,92.2819,-0.9371,-177.7394,176.6288,62.4017,157.7405,160.1815,-50.0563
-177.4448,86.6593,178.4983,-177.6592,176.9146,62.1216,156.7647,160.1899,-49.5753
172.7175,-85.788,179.7449,-178.5781,-59.8176,-75.1607,109.2632,72.0089,85.8597
-171.8322,-93.1219,0.0624,-82.7592,-58.5151,-73.8234,-153.0195,-56.3216,89.9171
179.9471,91.7383,-0.6838,-177.5851,-167.1657,-163.226,-104.9974,67.776,157.7748
-171.8234,85.6519,-179.512,-82.737,-58.5089,-73.8168,-153.0204,-56.3221,89.9092
173.4691,92.6654,-0.9486,-177.6857,-62.1729,-82.4028,133.9862,-69.8675,81.4209
-171.6919,85.7601,-179.5501,-82.5114,-56.9216,-73.9226,110.5511,71.9717,84.0601
176.2723,92.347,-1.5932,86.316,174.2725,-175.5763,-70.5632,164.0386,-50.4612
-176.7057,90.8299,4.4775,80.2565,-171.1803,-170.3593,165.8294,161.9709,156.4077
175.8923,-86.3467,-177.9272,177.8363,86.0211,-59.7498,-171.3394,165.041,27.5639
-175.9801,-87.9463,-176.4933,80.2466,-170.9165,-168.9576,160.3856,62.3353,156.2062
-174.2551,86.2051,178.424,-176.6558,177.3351,-174.289,-92.5385,63.275,-53.1107
177.9,91.672,-0.4054,101.9235,-72.0459,-168.4658,-88.9813,163.3991,158.6166
172.0603,92.9358,1.0516,-83.3576,-59.5726,-79.2313,134.3024,163.4324,78.517
-171.0476,87.2267,152.0211,102.4399,47.3736,-161.4673,-102.9773,67.5458,153.2548
-171.0624,-90.9892,-28.9693,102.4512,47.3736,-161.4629,-102.9746,67.5496,153.2471
-172.0426,86.2761,175.785,87.1458,175.0983,176.7933,175.939,-60.2206,-51.3481
172.0016,90.3631,22.5879,-98.7147,-160.2202,-166.9573,-88.4424,163.312,153.84
-172.13,-92.8598,-2.0515,-176.6113,-61.827,-82.2162,134.196,-70.0004,81.1417
-179.1487,-92.1828,0.5387,179.1096,56.5759,171.7292,-178.7863,171.2511,-70.0831
174.2349,-86.3238,-177.9388,178.3065,69.6606,64.274,-173.8445,76.331,47.1127
172.884,-85.8855,-178.8415,177.7408,-67.2774,-59.7955,177.6788,64.7251,-170.0904
-174.7395,86.4124,176.5352,87.1909,173.9147,-175.3237,-70.2762,164.3382,-48.5937
174.2218,92.2965,2.1122,178.3018,69.6598,64.2755,-173.8268,76.3417,47.1142
177.4119,-91.3411,-3.0796,-176.6817,-172.1423,-75.9004,-154.5523,172.4197,89.2657
-173.534,85.8153,-175.9878,174.4005,59.9213,-93.3782,112.9448,70.7868,95.1849
177.3441,-86.4145,-177.9574,176.508,65.9406,-174.0981,-96.8975,60.7884,51.7679
169.373,92.053,-29.9765,103.5512,50.0417,-82.9587,-161.1842,-56.9002,98.8704
-176.2265,-92.1378,-2.0764,-177.8249,178.0672,61.7264,108.9335,168.7657,-49.1463
175.1424,92.6468,-3.4077,86.9081,175.2156,176.8232,175.5787,-60.181,-53.2365
-171.048,-90.8452,-28.4629,102.3768,46.8543,-170.0409,161.5844,-70.2183,154.2992
-176.7619,86.9692,177.0843,86.8678,179.9188,69.9608,94.4056,70.8302,-47.5088
-173.0915,86.0388,-178.5316,-83.8072,-62.4025,-160.6461,-103.2287,-65.3597,155.136
177.0755,92.036,-1.1722,85.8962,172.2475,-58.6387,-178.0349,-68.3293,-41.6151
175.5219,92.5626,0.5965,-179.8837,-62.4979,178.7212,-81.2588,159.8044,69.0488
174.7707,-86.4834,178.97,-178.1928,177.8683,61.6328,108.8217,168.8026,-49.6562
-170.8207,87.4058,152.2611,102.3906,46.9088,-167.0976,-87.7171,163.8369,152.7146
173.6764,92.7088,-1.1344,-177.1669,176.8472,-174.6931,-92.9699,63.2021,-53.5442
171.641,-85.8121,-178.0533,-83.6729,-57.2481,-74.0336,110.6112,71.9772,83.96
177.2185,87.2846,177.1969,-176.8257,-172.1065,-74.9645,-156.2545,78.0569,88.7157
172.3665,92.7174,4.9292,174.2602,59.5552,-93.4735,113.0363,70.7233,95.069
172.3923,-86.1107,-175.3216,174.2641,59.558,-93.4639,113.0327,70.7147,95.0644
-171.0835,-90.9801,-28.9653,102.4505,47.3758,-161.4662,-102.9776,67.5426,153.2521
-173.8249,-92.3278,0.148,177.7611,-69.9138,-60.286,173.5299,63.6576,-64.2504
-173.069,-92.7344,1.0855,-83.7983,-62.4263,-160.642,-103.2072,-65.3586,155.1173
-172.0416,86.2754,175.7852,87.1459,175.0985,176.7934,175.9393,-60.2203,-51.3482
175.4107,-86.0201,179.2603,-177.1362,-165.3583,-56.7437,-179.3595,64.6079,-163.4773
171.6685,-85.9407,-176.486,-85.3526,-62.9582,-160.702,-103.507,-65.338,155.2249
170.2719,-87.3158,153.096,101.167,45.2579,-167.0198,-87.999,163.7971,152.4435
-173.0898,-92.7369,1.0986,-83.8069,-62.4017,-160.6458,-103.2284,-65.3599,155.1355
-177.0016,-92.4273,-0.6515,-179.2145,-62.2933,178.917,-81.2978,159.7489,68.8313
171.6448,92.8647,1.3713,-83.6736,-57.2485,-74.0335,110.6115,71.9765,83.9598
171.3678,-85.7869,-177.9523,-83.8263,-58.6766,-73.8541,-153.1885,-56.2866,89.8712
171.347,92.9082,1.4596,-83.8304,-58.6749,-73.8487,-153.1783,-56.2859,89.8612
-173.0905,86.0384,-178.5325,-83.8066,-62.4019,-160.6459,-103.2285,-65.3598,155.1357
172.0023,90.3634,22.5876,-98.7142,-160.2192,-166.9572,-88.4417,163.3122,153.8396
-174.4509,-91.4731,30.0517,-113.2283,176.0965,-61.7452,178.6099,-69.3321,-54.6795
170.7868,-87.4227,153.3989,100.8993,45.6969,-161.0285,-102.9385,67.5474,152.532
177.1748,92.2373,0.6445,-179.6057,-61.3205,174.0084,178.3469,169.6214,67.2503
-172.2056,85.6111,179.085,-179.0793,-63.2006,-160.6199,-103.5841,-65.487,155.6876
-174.4328,87.4264,-152.513,-113.2243,176.0939,-61.7474,178.605,-69.3349,-54.6779
170.2648,-87.3184,153.0951,101.1682,45.2614,-167.0175,-87.9979,163.7983,152.4412
170.732,91.5928,-27.9923,101.2435,45.2672,-169.9391,161.1375,-70.2617,153.9987
172.3641,-86.2483,-177.7127,178.1527,68.9768,64.1126,90.9592,72.1479,47.359
171.6619,-85.9368,-176.4795,-85.3585,-62.9568,-160.6913,-103.4998,-65.3398,155.2108
-176.2768,-91.7961,-1.46,85.845,171.7652,-58.7221,-178.3335,-68.5324,-40.017
-174.2159,-92.5289,-1.7573,-176.6612,177.3323,-174.2904,-92.5391,63.2752,-53.1057
-173.8425,-92.3234,0.1373,177.771,-69.9152,-60.2799,173.5414,63.6482,-64.2479
-179.6146,-92.0043,-1.6596,-177.7949,-167.3534,-163.3483,-104.9581,67.8696,157.8141
175.4202,-85.9993,179.2561,-177.1299,-165.3614,-56.7447,-179.3598,64.6104,-163.492
-176.736,-87.9511,-176.4655,80.2688,-171.179,-170.3588,165.8114,161.9552,156.4078
175.142,92.6469,-3.4078,86.9081,175.2156,176.8232,175.5786,-60.181,-53.2365
179.9184,-86.7199,179.5637,-177.5791,-167.165,-163.2252,-104.9994,67.784,157.7757
-173.7861,86.3219,-178.6479,178.645,69.9042,64.2415,-173.3746,76.0676,47.6372
-173.7628,-92.4536,1.5403,178.6506,69.9008,64.2387,-173.3773,76.0844,47.6479
-173.5057,-92.734,4.4179,174.391,59.9317,-93.3816,112.938,70.7818,95.194
-175.6668,-91.1204,-24.774,115.3804,-72.5496,-62.3635,-164.514,168.5051,-59.6664
175.4744,-86.1135,-179.3354,-179.8875,-62.4997,178.7181,-81.2592,159.8007,69.0571
176.24,-86.4841,178.1373,86.325,174.267,-175.5783,-70.5723,164.0309,-50.4485
173.6726,-90.7754,2.4717,80.9049,-172.0355,-170.1833,165.5653,161.9427,155.963
-173.3022,86.188,-178.5203,178.7369,69.2273,64.2037,91.409,72.1373,47.8325
170.7497,91.5676,-27.9944,101.2403,45.2649,-169.9415,161.1335,-70.25,154.0034
179.5689,-87.8769,-147.6894,-117.1916,174.7284,-61.5958,178.5197,-69.2215,-53.1458
179.5628,-87.8758,-147.6898,-117.1913,174.7285,-61.5957,178.5198,-69.2212,-53.1459
-176.7361,90.8348,4.4652,80.2685,-171.1788,-170.3588,165.8116,161.9556,156.4078
172.3547,92.4331,2.3531,178.1734,68.9792,64.1095,90.9518,72.1467,47.3605
171.6601,92.743,3.0137,-85.3506,-62.9618,-160.6998,-103.5032,-65.3375,155.2185
-174.7372,-92.3228,-3.0609,87.1908,173.9149,-175.3235,-70.2757,164.3385,-48.5937
-177.6726,-92.4362,-0.7389,-178.8556,-61.1958,174.0946,178.3594,169.5923,67.0886
-171.0625,-90.9892,-28.9698,102.4514,47.3736,-161.463,-102.9746,67.5497,153.2471
171.6619,-85.9334,-176.4952,-85.348,-62.9649,-160.6993,-103.4987,-65.3387,155.2158
173.5563,92.4067,2.0877,178.2451,69.4936,63.8711,-164.5262,173.3239,47.1883
-175.1845,85.9811,178.1405,-176.778,-165.3667,-56.7007,-179.2175,64.5416,-163.499
-177.0412,-92.4144,-0.6465,-179.2184,-62.2946,178.9188,-81.2898,159.7638,68.8269
175.173,92.8221,1.1678,177.0835,-70.1615,-60.3145,172.9162,63.5485,-64.1164
172.3871,-86.0926,-175.314,174.2576,59.5517,-93.4792,113.0399,70.7271,95.0765
173.5472,-86.2263,-177.9684,178.2449,69.4936,63.8707,-164.5264,173.3237,47.1884
-179.0794,87.6791,155.4571,115.967,-70.9104,-63.0329,-162.2387,168.7588,-168.44
174.7707,91.3759,-22.5841,112.8865,-72.0542,-63.051,-162.0892,168.7154,-168.8488
-175.824,-91.0854,-24.7828,115.3834,-72.5516,-62.365,-164.5125,168.4977,-59.6732
177.1993,92.2318,0.6547,-179.6153,-61.327,174.0059,178.3541,169.6345,67.2776
-171.795,85.7496,-179.5027,-82.5524,-56.9288,-73.9312,110.5598,71.9721,84.0592
173.475,92.841,-1.6567,-178.6459,-64.0231,79.0197,-175.2355,165.9973,-175.0867
-173.3135,86.1978,-178.5152,178.7293,69.2253,64.2027,91.4103,72.1348,47.8455
-171.815,85.7768,-179.5053,-82.5521,-56.9271,-73.9294,110.56,71.9727,84.0593
-175.9839,-87.9627,-176.4885,80.2484,-170.9228,-168.9542,160.3631,62.3268,156.2055
177.9605,-87.1243,-178.8432,-82.9334,-61.6365,176.8074,173.9019,72.6768,-80.0808
173.1129,87.7713,-178.4593,80.7741,-171.9016,-168.789,160.1939,62.3888,155.7638
-175.4277,-92.6444,0.9848,177.8269,53.918,-161.6084,-101.2206,-65.7647,153.5731
-173.8322,87.1606,-159.2734,-97.332,-158.3881,-167.0213,-88.2748,163.459,154.0544
173.098,-87.1888,159.9496,112.4213,-73.5596,-62.4564,-164.383,168.2554,-60.3931
-175.1386,85.947,178.1341,-176.7753,-165.3676,-56.6905,-179.2159,64.5284,-163.498
-175.9926,-87.9348,-176.497,80.251,-170.9181,-168.9593,160.3892,62.3371,156.2075
173.524,92.828,-1.6468,-178.6544,-64.0305,79.014,-175.2342,165.985,-175.0907
175.1406,-85.9078,-179.0534,177.0846,-70.1619,-60.3146,172.9147,63.5507,-64.1144
172.0029,-87.6383,-157.9958,-98.7144,-160.2196,-166.9572,-88.442,163.3122,153.8398
-173.8357,-91.8455,21.4591,-97.3321,-158.3884,-167.0216,-88.275,163.4588,154.0548
-172.1727,-92.9493,-2.4317,-178.197,-63.1408,79.5056,-175.1085,166.27,-174.0071
-171.0629,87.2155,151.9977,102.4514,47.3736,-161.463,-102.9746,67.5497,153.2471
-173.9164,-92.5457,1.6405,178.6348,69.7385,63.9159,-163.948,173.299,47.6831
174.6366,92.6254,-1.2499,-176.6696,178.1464,-66.0135,95.0315,77.1524,-47.2577
170.7662,-87.442,153.4033,100.8974,45.6972,-161.0297,-102.9424,67.5432,152.5355
-175.9376,86.2542,178.8744,-179.4754,-65.3108,176.4734,-179.5067,-58.8608,-81.4863
-179.6061,86.7073,178.492,-177.797,-167.3531,-163.3493,-104.9542,67.8706,157.8141
-173.8895,-92.4793,1.63,178.6441,69.7307,63.9173,-163.9571,173.3044,47.6982
177.337,-86.2265,-179.4808,179.5017,-65.4248,176.3526,-179.3753,-58.8109,-81.5049
171.6448,-85.8158,-178.0529,-83.6737,-57.2485,-74.0336,110.6114,71.9766,83.9599
171.6502,92.8605,1.372,-83.6746,-57.2489,-74.0335,110.6117,71.9759,83.9596
-176.3138,86.3015,177.7949,-175.8029,178.2896,-65.86,94.9499,77.2198,-46.811
-177.6718,-92.4359,-0.7352,-178.8586,-61.1977,174.0922,178.3649,169.593,67.102
173.092,-87.1761,159.943,112.4261,-73.5588,-62.454,-164.3816,168.2536,-60.4046
-175.4482,-92.6521,0.9826,177.8304,53.9159,-161.6111,-101.2222,-65.7664,153.5765
-174.024,86.842,-153.6657,-108.5868,-179.3052,-179.7735,-72.5666,163.0857,-65.8438
-172.2012,-92.9388,-2.4293,-178.1992,-63.1313,79.5119,-175.1171,166.277,-174.0015
172.4921,90.3503,22.7858,-99.1408,-160.2352,-169.6042,161.4322,-70.3334,155.1705
173.8447,-85.8757,179.7514,-178.431,-62.1887,-65.6356,101.0086,77.7956,-175.6734
174.489,-86.4015,178.8229,-176.5478,176.3276,162.307,81.2363,68.2774,-52.7891
176.2912,-86.0988,-179.4789,179.1362,-67.2952,179.7848,-74.4198,162.9053,-76.1417
-177.5823,86.5733,177.8466,-176.2038,176.5381,162.3109,81.1768,68.2265,-52.284
173.9768,-85.9796,-178.2322,177.5603,53.7824,-161.7854,-101.2396,-65.6569,153.7536
-173.0479,86.0004,-178.9063,176.378,65.8383,165.5625,84.4871,69.8258,53.2663
177.9447,-87.1232,-178.8367,-82.9354,-61.6313,176.8109,173.8952,72.6732,-80.081
175.8555,92.6545,4.2814,174.3322,69.0536,-70.3748,-88.1267,159.3123,54.9494
-175.1255,-91.7957,29.042,-109.0852,-178.6785,174.8084,176.3696,-60.0098,-68.2496
-175.4326,-92.3889,-0.812,179.8916,-67.1259,179.9708,-74.4953,162.8349,-76.1848
-174.0836,85.84,178.2,-177.519,-61.8379,-65.8352,100.8281,77.7456,-174.8788
179.1275,91.8756,-0.5287,-177.8386,-166.9512,-161.8824,-102.4957,-65.7319,155.1302
172.4711,90.3387,22.7824,-99.1441,-160.2372,-169.6039,161.4341,-70.3429,155.1676
174.5926,92.6449,-1.2472,-176.6728,178.1464,-66.0146,95.032,77.1585,-47.258
-173.9809,86.2088,-176.7872,174.3113,69.0985,-70.3797,-88.0069,159.3811,55.9246
179.8335,-91.0369,-34.1959,113.0357,63.4218,-179.8786,-77.2587,160.3325,60.612
175.7782,-87.021,154.2594,108.332,61.4273,179.2707,-77.0743,160.4833,62.2468
-175.9886,-92.4364,-0.9731,-179.4757,-65.3143,176.4775,-179.5103,-58.8678,-81.4683
-173.0416,85.9874,-178.911,176.3796,65.833,165.5646,84.4772,69.8214,53.2719
-175.1887,87.2386,-153.0602,-109.0939,-178.6862,174.808,176.3725,-60.0064,-68.236
-174.7921,-92.57,1.4167,176.7169,67.0689,178.239,88.2718,78.6965,53.4368
179.8047,87.5112,148.0118,113.0294,63.4092,-179.8863,-77.2466,160.338,60.6279
173.7777,-85.8543,178.3223,-178.6989,-62.2343,79.9734,174.3322,64.4388,-173.9388
-176.3153,-92.3983,-2.418,-175.803,178.2897,-65.8599,94.9498,77.22,-46.8111
175.9659,-86.3206,-177.6621,176.3308,66.9284,178.0385,88.1139,78.6448,52.894
-173.1998,86.4548,175.2451,86.4473,-179.9089,63.7608,149.399,61.8659,-48.7188
174.4308,-86.3945,178.8065,-176.5298,176.3201,162.2912,81.1966,68.2553,-52.774
-173.8213,87.1614,-159.2734,-97.3346,-158.3991,-167.022,-88.2679,163.4689,154.0501
173.9263,-85.9093,-178.2569,177.5821,53.7889,-161.7643,-101.2182,-65.6607,153.7184
173.4626,87.4631,-178.5209,80.7223,-172.2676,-166.9,-88.6663,163.3774,155.2783
174.0661,92.5971,-1.5816,-176.2925,176.461,163.8076,62.4296,63.2483,-50.691
173.6769,92.4819,2.3727,178.0353,69.6073,64.2271,-168.074,-55.961,47.1504
176.644,-86.8487,178.3933,86.2395,-179.7248,69.8793,94.0488,70.7821,-48.9354
176.2923,-86.111,-179.4896,179.1467,-67.2918,179.7819,-74.4153,162.9256,-76.1392
-177.5898,86.5753,177.8475,-176.2062,176.5379,162.309,81.1758,68.2266,-52.2838
174.7031,-86.0585,-177.6909,175.7725,65.6677,165.5267,84.3414,69.7832,52.7706
173.6268,-88.0445,-150.5143,-103.4062,-160.6661,-77.6662,-156.1282,172.3572,92.7022
174.7449,92.519,-3.6457,85.9936,-179.6269,63.4285,148.8886,61.9373,-50.3102
-173.1969,86.4544,175.2453,86.4472,-179.9087,63.7608,149.3985,61.8659,-48.7188
173.5028,-88.0414,-150.5843,-103.4034,-160.5122,-76.7645,-158.8006,77.6304,92.5215
175.8649,92.6471,4.2827,174.3313,69.0511,-70.3773,-88.1298,159.3182,54.9648
173.7742,-85.8532,178.3218,-178.6984,-62.2346,79.9731,174.332,64.4381,-173.9389
174.6221,-90.7965,2.7105,80.6927,-172.1454,-162.4939,-105.1914,68.0385,157.5424
-176.5334,-92.1302,-0.4631,-82.8812,-64.9721,-174.605,-59.8159,173.3214,-178.482
-173.9777,86.2192,-176.7949,174.3206,69.0908,-70.3877,-88.0133,159.3906,55.9567
-171.8741,85.9159,177.3204,-178.1598,-61.4602,80.3634,174.2453,64.517,-172.9148
-174.5716,86.7413,176.8456,86.61,-178.6516,67.4431,113.329,168.2999,-48.3815
-174.3815,86.2883,-178.4665,178.5393,69.8332,64.2944,-167.6256,-56.0162,47.6574
178.9634,-91.5468,-0.5344,-82.8575,-61.7596,177.2537,174.285,72.6568,-81.4961
-176.3535,90.7766,4.2472,80.3231,-171.3997,-166.9603,-88.581,163.3767,155.6442
172.7736,-86.4175,153.3858,109.0164,62.892,174.3433,171.4873,-61.957,61.6663
-174.8275,-91.8071,-2.663,86.606,-178.6533,67.4467,113.3146,168.3101,-48.3669
172.7753,92.637,-28.7682,109.0176,62.8927,174.3434,171.4873,-61.9572,61.6661
-173.5842,-92.9729,0.5084,-82.7759,-60.6747,175.1691,169.0449,70.9062,66.062
-176.2733,90.8842,4.3863,80.1942,-171.2565,-162.7881,-105.0578,68.0114,158.078
176.5791,91.9876,-1.6122,86.0154,-178.3764,67.3773,112.8247,168.4862,-49.7747
176.5922,-86.8066,178.0448,86.0131,-178.3771,67.3776,112.8251,168.4836,-49.7792
173.6768,92.4759,2.3719,178.0367,69.6062,64.2309,-168.0738,-55.9584,47.1485
174.744,-86.3119,176.1427,85.9934,-179.627,63.4285,148.8882,61.9372,-50.3102
-172.682,87.3088,-158.7205,-97.9463,-158.3333,-169.5957,161.3498,-70.315,155.3795
-171.8722,-92.8821,-2.6114,-178.16,-61.4602,80.3632,174.2455,64.517,-172.9148
-176.1741,86.8908,146.5517,114.2678,65.2469,175.2649,171.6164,-61.9774,59.7047
